,ORIGIN,DEST,COUNT
1163,ANC,RDV,10
1164,ANC,RFD,1
1165,ANC,RSH,15
1166,ANC,RSW,1
1167,ANC,SAP,1
1168,ANC,SCC,57
1169,ANC,SCM,12
1170,ANC,SDF,12
1171,ANC,SDP,26
1172,ANC,SEA,35
1173,ANC,SFO,7
1174,ANC,SHG,7
1175,ANC,SHH,3
1176,ANC,SHX,20
1177,ANC,SIT,28
1178,ANC,SKK,17
1179,ANC,SLC,3
1180,ANC,SLQ,18
1181,ANC,SMK,18
1182,ANC,SNP,23
1183,ANC,SRV,9
1184,ANC,STG,19
1185,ANC,STL,1
1186,ANC,SUU,1
1187,ANC,SVA,12
1188,ANC,SVN,1
1189,ANC,SXP,16
1190,ANC,SZX,9
1191,ANC,TEB,1
1192,ANC,TEK,9
1193,ANC,TKA,1
1194,ANC,TKJ,2
1195,ANC,TLA,3
1196,ANC,TLJ,1
1197,ANC,TLT,7
1198,ANC,TNK,8
1199,ANC,TOG,21
1200,ANC,TPA,3
1201,ANC,TPE,20
1202,ANC,TSA,1
1203,ANC,TSN,1
1204,ANC,TYE,1
1205,ANC,UNK,51
1206,ANC,UTO,1
1207,ANC,UTP,1
1208,ANC,VAK,10
1209,ANC,VDZ,11
1210,ANC,VZY,5
1211,ANC,WAA,5
1212,ANC,WBB,16
1213,ANC,WLK,9
1214,ANC,WMO,5
1215,ANC,WNA,9
1216,ANC,WRB,1
1217,ANC,WRG,15
1218,ANC,WSN,1
1219,ANC,WTK,10
1220,ANC,WTL,12
1221,ANC,WUH,11
1222,ANC,WWT,8
1224,ANC,YAK,27
1225,ANC,YBL,1
1226,ANC,YVR,7
1227,ANC,YXY,1
1228,ANC,YZF,1
1229,AND,DAL,1
1230,AND,PIT,1
1231,AND,RDU,1
1232,AND,SBN,1
1234,ANI,AKI,1
1235,ANI,AKN,1
1236,ANI,ANC,56
1237,ANI,ANI,5
1238,ANI,ANV,29
1239,ANI,BET,36
1240,ANI,CHU,23
1241,ANI,CKD,26
1242,ANI,CYF,3
1243,ANI,DLG,2
1244,ANI,EEK,1
1245,ANI,EMK,4
1246,ANI,ENA,1
1247,ANI,FAI,10
1248,ANI,FBK,1
1249,ANI,FVQ,4
1250,ANI,GAL,1
1251,ANI,HCR,31
1252,ANI,HOM,2
1253,ANI,HPB,2
1254,ANI,ILI,2
1255,ANI,KGX,29
1256,ANI,KKH,1
1257,ANI,KKI,5
1258,ANI,KLG,35
1259,ANI,KOT,2
1260,ANI,KPN,1
1261,ANI,KSM,23
1262,ANI,KWT,2
1263,ANI,MCG,8
1264,ANI,MLL,5
1265,ANI,MOU,4
1266,ANI,NAP,1
1267,ANI,OME,2
1268,ANI,OOK,2
1269,ANI,OTZ,1
1270,ANI,PAQ,1
1271,ANI,PQS,1
1272,ANI,RDV,19
1273,ANI,RSH,31
1274,ANI,SCM,2
1275,ANI,SHG,2
1276,ANI,SHX,29
1277,ANI,SLQ,22
1278,ANI,SRV,16
1279,ANI,SXQ,1
1280,ANI,TLT,3
1281,ANI,UNK,2
1282,ANI,VAK,3
1284,ANI,WTL,1
1285,ANI,WWT,1
1286,ANI,ZNC,1
1287,ANP,HPN,1
1288,ANR,BTL,1
1289,ANR,PHL,1
1290,ANR,TEB,1
1291,ANU,ADS,1
1292,ANU,ATL,8
1293,ANU,BDL,1
1294,ANU,BOS,1
1295,ANU,CLT,8
1296,ANU,EWR,11
1297,ANU,HPN,1
1298,ANU,JFK,18
1299,ANU,MIA,15
1300,ANU,ORD,1
1301,ANU,PHL,1
1302,ANU,PVD,1
1303,ANU,SJU,14
1304,ANU,STL,1
1305,ANU,STT,1
1306,ANU,SWF,1
1307,ANU,TEB,1
1308,ANV,ANC,13
1309,ANV,ANI,22
1310,ANV,BET,4
1311,ANV,FAI,4
1312,ANV,GAL,1
1313,ANV,HCR,9
1314,ANV,KGX,9
1315,ANV,KLG,1
1316,ANV,KSM,1
1317,ANV,MCG,2
1318,ANV,SHX,13
1319,ANV,UNK,2
1320,AOO,BWI,9
1321,AOO,HPN,1
1322,AOO,PIT,9
1323,APA,AGC,1
1324,APA,ASE,2
1325,APA,AST,1
1326,APA,BOS,1
1327,APA,BUR,1
1328,APA,C01,1
1329,APA,CLD,1
1330,APA,DSM,1
1331,APA,FLL,1
1332,APA,HHR,1
1333,APA,ICT,1
1334,APA,IND,1
1335,APA,JAX,1
1336,APA,LAS,1
1337,APA,MDW,1
1338,APA,MEM,1
1339,APA,MQY,1
1340,APA,MSP,1
1341,APA,MUC,1
1343,APA,SAN,1
1344,APA,SDF,1
1345,APA,SLC,1
1346,APA,TEB,4
1347,APA,TTN,1
1348,APA,YHM,1
1349,APA,YVR,1
1350,APC,APA,1
1351,APC,BED,1
1352,APC,BNA,1
1353,APC,BUR,6
1354,APC,BZN,3
1355,APC,HHR,5
1356,APC,ILG,1
1357,APC,LAS,2
1358,APC,LAX,1
1359,APC,MIA,1
1360,APC,OAK,1
1361,APC,OPF,1
1362,APC,PDX,1
1363,APC,RIL,1
1364,APC,SBA,1
1365,APC,SGR,1
1366,APC,SJC,1
1367,APC,SLC,2
1368,APC,SQL,1
1369,APC,TEB,2
1370,APC,TUS,1
1371,APC,YEG,1
1372,APC,YLW,1
1373,APC,YVR,3
1374,APC,YYZ,1
1375,APF,AVP,1
1376,APF,BED,1
1377,APF,BUF,2
1378,APF,FXE,1
1379,APF,GHC,1
1380,APF,HPN,1
1381,APF,IPT,1
1382,APF,LEX,1
1383,APF,MDW,2
1384,APF,MIA,1
1385,APF,MQY,1
1386,APF,NAS,1
1387,APF,NCE,1
1388,APF,ORL,1
1389,APF,PBI,2
1390,APF,PHL,3
1391,APF,PIT,6
1392,APF,SFB,1
1393,APF,SRQ,1
1394,APF,TEB,3
1395,APF,YYZ,5
1396,APN,DEN,1
1397,APN,DTW,9
1398,APN,FNT,9
1399,APN,MSP,1
1400,APN,MTN,1
1401,APN,PLN,8
1402,APN,SDF,1
1403,APW,HNL,9
1404,AQY,KQA,1
1405,AR1,SNA,1
1406,ARC,BTI,1
1407,ARC,FAI,27
1408,ARC,FYU,9
1409,ARC,IRC,1
1410,ARC,SCC,1
1411,ARC,VEE,11
1412,ARC,WBQ,1
1413,ARN,AUS,1
1414,ARN,BED,1
1415,ARN,BGR,1
1416,ARN,BOS,2
1417,ARN,CLE,1
1418,ARN,DTW,1
1419,ARN,EWR,14
1420,ARN,FLL,10
1421,ARN,IAD,2
1422,ARN,JFK,9
1423,ARN,LAS,3
1424,ARN,LAX,18
1425,ARN,MIA,4
1426,ARN,OAK,9
1427,ARN,ORD,9
1428,ARN,ORL,1
1429,ARN,PBI,1
1430,ART,BVY,1
1431,ART,PHL,9
1432,ART,SJO,1
1433,ARV,YYZ,1
1434,ASD,FLL,1
1435,ASE,ANU,1
1436,ASE,APA,1
1437,ASE,APC,1
1438,ASE,ATL,4
1439,ASE,BNA,1
1441,ASE,BUF,1
1442,ASE,BUR,7
1443,ASE,CMN,1
1444,ASE,DEN,9
1445,ASE,DFW,10
1447,ASE,DPA,1
1448,ASE,DUB,1
1449,ASE,EGE,2
1450,ASE,ENW,1
1451,ASE,FOK,1
1452,ASE,FRG,1
1453,ASE,HPN,2
1454,ASE,HVN,1
1455,ASE,IAH,7
1456,ASE,JAC,1
1457,ASE,JAN,1
1458,ASE,JER,1
1459,ASE,LAX,10
1460,ASE,LBF,1
1461,ASE,LIR,1
1462,ASE,MDW,4
1463,ASE,MSN,1
1464,ASE,MSP,3
1465,ASE,MVY,1
1466,ASE,NHT,1
1467,ASE,NUQ,1
1468,ASE,OAK,4
1469,ASE,OLV,1
1470,ASE,ORD,9
1471,ASE,PBI,2
1472,ASE,PDK,1
1473,ASE,PHX,5
1474,ASE,PSP,2
1475,ASE,QMA,1
1476,ASE,RIL,2
1477,ASE,SFO,9
1478,ASE,SGR,4
1479,ASE,SJC,1
1480,ASE,SJD,1
1481,ASE,SLC,9
1482,ASE,STS,1
1483,ASE,TEB,5
1484,ASE,TUS,1
1485,ASE,TXK,1
1486,ASE,UGN,2
1487,ASE,VNY,6
1488,ASE,YLW,2
1489,ASL,TEB,1
1490,ASN,YYZ,1
1491,AST,HHR,1
1492,ATH,EWR,14
1493,ATH,JFK,7
1494,ATH,MDW,1
1495,ATH,PHL,6
1496,ATH,SLC,6
1497,ATK,AIN,11
1498,ATK,BRW,15
1499,ATK,BTI,1
1500,ATK,FAI,2
1501,ATK,NUI,2
1502,ATK,PIZ,2
1503,ATK,SCC,1
1504,ATL,ABE,23
1505,ATL,ABQ,19
1506,ATL,ABY,10
1507,ATL,ACC,8
1508,ATL,ACT,1
1509,ATL,ACY,8
1510,ATL,AEX,17
1511,ATL,AFW,9
1512,ATL,AGP,5
1513,ATL,AGS,33
1514,ATL,ALB,17
1515,ATL,AMA,1
1516,ATL,AMS,26
1517,ATL,ANC,7
1518,ATL,ANU,8
1519,ATL,ASE,4
1520,ATL,ATL,2
1521,ATL,ATW,24
1522,ATL,AUA,9
1523,ATL,AUS,29
1524,ATL,AVL,35
1525,ATL,AVP,9
1526,ATL,AZA,2
1527,ATL,BCN,7
1528,ATL,BDA,10
1529,ATL,BDL,20
1530,ATL,BED,2
1531,ATL,BFF,1
1532,ATL,BFI,1
1533,ATL,BGR,1
1534,ATL,BHM,15
1535,ATL,BID,1
1536,ATL,BJX,9
1537,ATL,BMI,17
1538,ATL,BNA,21
1539,ATL,BOD,1
1540,ATL,BOG,20
1541,ATL,BOI,6
1542,ATL,BOM,1
1543,ATL,BON,9
1544,ATL,BOS,41
1545,ATL,BQK,9
1546,ATL,BRO,2
1547,ATL,BRU,13
1548,ATL,BTR,34
1549,ATL,BTV,10
1550,ATL,BUF,18
1551,ATL,BUR,9
1552,ATL,BWI,37
1553,ATL,BZE,10
1554,ATL,BZN,8
1555,ATL,CAE,25
1556,ATL,CAK,12
1557,ATL,CDG,19
1559,ATL,CGO,9
1560,ATL,CHA,29
1561,ATL,CHO,23
1562,ATL,CHS,14
1563,ATL,CID,25
1564,ATL,CLE,29
1565,ATL,CLL,1
1566,ATL,CLT,38
1567,ATL,CMH,19
1568,ATL,COS,15
1569,ATL,CPS,3
1570,ATL,CRP,1
1571,ATL,CRW,23
1572,ATL,CSG,20
1573,ATL,CTG,9
1574,ATL,CUN,22
1575,ATL,CUR,1
1576,ATL,CVG,39
1577,ATL,CZM,9
1578,ATL,DAB,9
1579,ATL,DAL,18
1580,ATL,DAY,10
1581,ATL,DCA,39
1582,ATL,DEN,63
1583,ATL,DFW,30
1584,ATL,DHN,12
1585,ATL,DOH,18
1586,ATL,DSM,20
1587,ATL,DTW,31
1588,ATL,DUB,8
1589,ATL,DUS,9
1590,ATL,ECP,11
1591,ATL,EGE,4
1592,ATL,ELH,9
1593,ATL,ELM,1
1594,ATL,ELP,18
1595,ATL,EVV,22
1596,ATL,EWN,11
1597,ATL,EWR,51
1598,ATL,EYW,18
1599,ATL,EZE,9
1600,ATL,FAB,1
1601,ATL,FAR,5
1602,ATL,FAY,20
1603,ATL,FCA,3
1604,ATL,FCO,9
1605,ATL,FLL,38
1606,ATL,FMN,1
1607,ATL,FNT,20
1608,ATL,FPO,13
1609,ATL,FRA,36
1610,ATL,FSD,10
1611,ATL,FSM,13
1612,ATL,FWA,9
1613,ATL,GCM,10
1614,ATL,GDL,20
1615,ATL,GEG,9
1616,ATL,GFK,1
1617,ATL,GGT,17
1618,ATL,GIG,9
1619,ATL,GJT,3
1620,ATL,GND,8
1621,ATL,GNV,27
1622,ATL,GPT,19
1623,ATL,GRB,14
1624,ATL,GRK,2
1625,ATL,GRR,18
1626,ATL,GRU,9
1627,ATL,GSO,24
1628,ATL,GSP,30
1629,ATL,GTR,10
1630,ATL,GUA,12
1631,ATL,GYE,1
1632,ATL,GYY,1
1633,ATL,HAV,9
1634,ATL,HDN,4
1635,ATL,HHN,1
1636,ATL,HKG,17
1637,ATL,HNL,9
1638,ATL,HOU,20
1639,ATL,HPN,25
1640,ATL,HRL,4
1641,ATL,HSV,19
1642,ATL,IAD,42
1643,ATL,IAH,63
1644,ATL,ICN,35
1645,ATL,ICT,16
1646,ATL,IFP,1
1647,ATL,ILM,26
1648,ATL,IND,31
1649,ATL,ISP,14
1650,ATL,IST,27
1651,ATL,JAC,8
1652,ATL,JAN,17
1653,ATL,JAX,23
1654,ATL,JFK,20
1655,ATL,JNB,9
1656,ATL,KEF,1
1657,ATL,KIN,9
1658,ATL,KIX,1
1659,ATL,LAS,41
1660,ATL,LAX,48
1661,ATL,LBB,6
1662,ATL,LBG,2
1663,ATL,LCK,1
1664,ATL,LEX,30
1665,ATL,LFT,20
1666,ATL,LGA,55
1667,ATL,LGG,7
1668,ATL,LHR,24
1669,ATL,LIH,5
1670,ATL,LIM,9
1671,ATL,LIR,9
1672,ATL,LIS,5
1673,ATL,LIT,24
1674,ATL,LNK,13
1675,ATL,LOS,10
1676,ATL,LUX,9
1677,ATL,MAD,9
1678,ATL,MAF,6
1679,ATL,MAN,9
1680,ATL,MBJ,13
1681,ATL,MCI,20
1682,ATL,MCO,57
1683,ATL,MDT,10
1684,ATL,MDW,18
1686,ATL,MEM,32
1687,ATL,MEX,10
1688,ATL,MGA,9
1689,ATL,MGM,17
1690,ATL,MHH,10
1691,ATL,MHK,1
1692,ATL,MHT,17
1693,ATL,MIA,47
1694,ATL,MID,8
1695,ATL,MKE,20
1696,ATL,MKL,7
1697,ATL,MLB,10
1698,ATL,MLI,16
1699,ATL,MLU,10
1700,ATL,MOB,29
1701,ATL,MQY,2
1702,ATL,MSL,9
1703,ATL,MSN,10
1704,ATL,MSO,4
1705,ATL,MSP,32
1706,ATL,MSY,33
1707,ATL,MTJ,3
1708,ATL,MTY,14
1709,ATL,MUC,9
1710,ATL,MXP,5
1711,ATL,MYR,10
1712,ATL,NAS,9
1713,ATL,NGO,8
1715,ATL,NRT,9
1716,ATL,OAJ,17
1717,ATL,OAK,14
1718,ATL,OGG,11
1719,ATL,OKC,18
1720,ATL,OMA,24
1721,ATL,ONT,13
1722,ATL,ORD,90
1723,ATL,ORF,14
1724,ATL,PAP,9
1725,ATL,PBI,19
1726,ATL,PDX,23
1727,ATL,PHF,22
1728,ATL,PHL,60
1729,ATL,PHX,38
1730,ATL,PIA,11
1731,ATL,PIT,21
1732,ATL,PLS,10
1733,ATL,PNS,10
1734,ATL,POS,1
1735,ATL,PSP,3
1736,ATL,PTK,3
1737,ATL,PTP,8
1738,ATL,PTY,10
1739,ATL,PUJ,25
1740,ATL,PVD,22
1741,ATL,PVG,17
1742,ATL,PVR,9
1743,ATL,PWM,15
1744,ATL,QRO,9
1745,ATL,QSR,1
1746,ATL,RAP,3
1747,ATL,RDU,22
1748,ATL,RFD,11
1749,ATL,RIC,31
1750,ATL,RIX,1
1751,ATL,RNO,17
1752,ATL,ROA,31
1753,ATL,ROC,13
1754,ATL,RST,11
1755,ATL,RSW,18
1756,ATL,RTB,9
1757,ATL,SAL,9
1758,ATL,SAN,28
1759,ATL,SAP,10
1760,ATL,SAT,30
1761,ATL,SAV,13
1762,ATL,SBN,19
1763,ATL,SCL,9
1764,ATL,SDF,36
1765,ATL,SDQ,10
1766,ATL,SEA,39
1767,ATL,SFB,1
1768,ATL,SFO,28
1769,ATL,SGF,18
1770,ATL,SHV,26
1771,ATL,SIN,6
1772,ATL,SJC,26
1773,ATL,SJD,9
1774,ATL,SJO,10
1775,ATL,SJU,28
1776,ATL,SKB,8
1777,ATL,SLC,28
1778,ATL,SMF,20
1779,ATL,SNA,15
1780,ATL,SNN,1
1781,ATL,SRQ,10
1782,ATL,STI,6
1783,ATL,STL,21
1784,ATL,STN,5
1785,ATL,STR,9
1786,ATL,STT,11
1787,ATL,STX,8
1788,ATL,SVO,1
1789,ATL,SXM,9
1790,ATL,SYR,11
1791,ATL,TCL,1
1792,ATL,TEB,1
1793,ATL,TGU,9
1794,ATL,TLC,1
1795,ATL,TLH,25
1796,ATL,TLS,1
1797,ATL,TLV,7
1798,ATL,TOL,1
1799,ATL,TPA,31
1800,ATL,TPE,9
1801,ATL,TRI,28
1802,ATL,TTN,9
1803,ATL,TUL,32
1804,ATL,TUS,19
1805,ATL,TVC,6
1806,ATL,TYS,31
1807,ATL,UIO,9
1808,ATL,USA,1
1809,ATL,UVF,9
1810,ATL,VCE,5
1811,ATL,VLD,11
1812,ATL,VNY,2
1813,ATL,VPS,11
1814,ATL,VQQ,1
1815,ATL,XNA,31
1816,ATL,YEG,1
1817,ATL,YHM,1
1818,ATL,YHU,1
1819,ATL,YHZ,1
1820,ATL,YIP,1
1821,ATL,YQX,1
1822,ATL,YUL,23
1823,ATL,YVR,9
1824,ATL,YYR,1
1825,ATL,YYZ,33
1826,ATL,ZRH,5
1827,ATO,DAL,1
1828,ATS,ROW,1
1829,ATT,AKI,1
1830,ATT,BET,35
1831,ATT,KPN,1
1832,ATT,KSM,1
1833,ATT,KUK,7
1834,ATT,KWN,1
1835,ATT,KWT,4
1836,ATT,NUP,7
1837,ATT,PKA,3
1838,ATT,TLT,1
1839,ATT,WNA,3
1840,ATT,WWT,1
1841,ATW,ATL,22
1842,ATW,AZA,9
1843,ATW,CLT,1
1844,ATW,DCA,3
1845,ATW,DEN,4
1846,ATW,DPA,1
1847,ATW,DTW,23
1848,ATW,ENV,3
1849,ATW,LAS,9
1850,ATW,MEM,5
1851,ATW,MKE,13
1852,ATW,MSN,9
1853,ATW,MSP,18
1854,ATW,ORD,31
1855,ATW,PBG,1
1856,ATW,PHX,1
1857,ATW,PIE,9
1858,ATW,ROG,1
1859,ATW,SFB,9
1860,ATW,VNY,1
1861,ATW,YUL,1
1862,ATY,ATY,3
1863,ATY,DEN,4
1864,ATY,FTW,1
1865,ATY,PIR,9
1866,ATY,SUX,1
1867,AUA,ACY,1
1868,AUA,ATL,9
1869,AUA,BNA,4
1870,AUA,BOS,13
1871,AUA,BWI,9
1872,AUA,CLT,10
1873,AUA,DCA,3
1874,AUA,DFW,2
1875,AUA,EWR,9
1876,AUA,FAR,1
1877,AUA,FLL,25
1878,AUA,HOU,4
1879,AUA,IAD,9
1880,AUA,IAH,9
1881,AUA,JFK,18
1882,AUA,LAS,1
1883,AUA,LAX,2
1884,AUA,MCO,3
1885,AUA,MFE,2
1886,AUA,MIA,29
1887,AUA,MNZ,1
1888,AUA,MSP,7
1889,AUA,OMA,1
1890,AUA,ORD,8
1891,AUA,PHL,9
1892,AUA,PIT,1
1893,AUA,SFB,2
1894,AUA,SFO,1
1895,AUA,STL,1
1896,AUG,ALB,1
1897,AUG,BOS,9
1898,AUG,HPN,2
1899,AUG,HTO,1
1900,AUG,OXC,1
1901,AUG,TEB,1
1902,AUH,CHS,1
1903,AUH,DFW,4
1904,AUH,IAD,10
1905,AUH,JFK,9
1906,AUH,LAX,9
1907,AUH,ORD,9
1908,AUK,BET,16
1909,AUK,EMK,22
1910,AUK,HPB,5
1911,AUK,KOT,13
1912,AUK,KSM,14
1913,AUK,MLL,1
1914,AUK,MOU,12
1915,AUK,PQS,3
1916,AUK,RSH,2
1917,AUK,SCM,4
1918,AUK,SXP,18
1919,AUK,UNK,1
1920,AUK,VAK,3
1921,AUO,JAX,1
1922,AUO,VNY,1
1923,AUS,ABE,1
1924,AUS,ABI,4
1925,AUS,ABQ,24
1926,AUS,ADS,1
1927,AUS,AFW,9
1928,AUS,ALB,5
1929,AUS,AMA,9
1930,AUS,AMS,7
1931,AUS,ANC,1
1932,AUS,ARN,1
1933,AUS,ATL,29
1934,AUS,AUS,1
1935,AUS,AZA,1
1936,AUS,BCN,1
1937,AUS,BDL,6
1938,AUS,BFM,1
1939,AUS,BGR,1
1940,AUS,BHM,10
1941,AUS,BKG,5
1942,AUS,BKL,1
1943,AUS,BNA,14
1944,AUS,BOI,9
1945,AUS,BOS,33
1946,AUS,BTR,2
1947,AUS,BUF,15
1948,AUS,BUR,13
1949,AUS,BWD,9
1950,AUS,BWI,10
1951,AUS,CHA,1
1952,AUS,CHS,12
1953,AUS,CID,1
1954,AUS,CKB,2
1955,AUS,CLE,25
1956,AUS,CLL,1
1957,AUS,CLT,30
1958,AUS,CMH,14
1959,AUS,COS,2
1960,AUS,CRP,4
1961,AUS,CUN,18
1962,AUS,CVG,30
1963,AUS,DAL,26
1964,AUS,DCA,14
1965,AUS,DEN,46
1966,AUS,DFW,24
1967,AUS,DSM,2
1968,AUS,DTW,28
1969,AUS,ECP,6
1970,AUS,EDI,6
1971,AUS,ELP,18
1972,AUS,ENV,4
1973,AUS,EWR,28
1974,AUS,FLL,18
1975,AUS,FNT,2
1976,AUS,FOE,1
1977,AUS,FRA,5
1978,AUS,GCM,1
1979,AUS,GDL,9
1980,AUS,GEG,10
1981,AUS,GPT,6
1982,AUS,GRR,6
1983,AUS,GSP,7
1984,AUS,HDN,3
1985,AUS,HOU,15
1986,AUS,HOW,1
1987,AUS,HRL,10
1988,AUS,IAD,28
1989,AUS,IAH,38
1990,AUS,ICT,1
1991,AUS,IFP,8
1992,AUS,IND,25
1993,AUS,ISP,3
1994,AUS,JAX,15
1995,AUS,JFK,27
1996,AUS,KEF,2
1997,AUS,LAS,40
1998,AUS,LAX,43
1999,AUS,LBB,10
2000,AUS,LCK,7
2001,AUS,LEX,1
2002,AUS,LGA,28
2003,AUS,LGB,9
2004,AUS,LGW,8
2005,AUS,LHR,9
2006,AUS,LIT,13
2007,AUS,LNK,1
2008,AUS,MAF,7
2009,AUS,MCI,11
2010,AUS,MCO,29
2011,AUS,MDW,12
2012,AUS,MEM,22
2013,AUS,MEX,10
2014,AUS,MHK,2
2015,AUS,MHT,5
2016,AUS,MIA,19
2017,AUS,MKC,2
2018,AUS,MKE,15
2019,AUS,MLI,1
2020,AUS,MQY,1
2021,AUS,MSN,1
2022,AUS,MSP,35
2023,AUS,MSY,27
2024,AUS,MTY,9
2025,AUS,NAS,1
2026,AUS,OAK,10
2027,AUS,OGG,2
2028,AUS,OKC,16
2029,AUS,OMA,15
2030,AUS,ONT,20
2031,AUS,ORD,36
2032,AUS,ORF,5
2033,AUS,PBI,4
2034,AUS,PDX,24
2035,AUS,PHL,25
2036,AUS,PHX,28
2037,AUS,PIE,8
2038,AUS,PIH,1
2039,AUS,PIT,21
2041,AUS,PNS,4
2042,AUS,PSP,1
2043,AUS,PTY,2
2044,AUS,PUJ,1
2045,AUS,PVD,8
2046,AUS,PVR,2
2047,AUS,QRO,1
2048,AUS,RDU,32
2049,AUS,RIC,4
2050,AUS,RIV,1
2051,AUS,RKS,1
2052,AUS,RNO,14
2053,AUS,ROC,2
2054,AUS,RSW,6
2055,AUS,RTB,1
2056,AUS,SAL,1
2057,AUS,SAN,31
2058,AUS,SAT,9
2059,AUS,SDF,16
2060,AUS,SEA,32
2061,AUS,SFB,8
2062,AUS,SFO,35
2063,AUS,SJC,31
2064,AUS,SJD,3
2065,AUS,SJT,9
2066,AUS,SJU,2
2067,AUS,SKF,1
2068,AUS,SLC,29
2069,AUS,SLW,1
2070,AUS,SMF,10
2071,AUS,SNA,13
2072,AUS,SRQ,1
2073,AUS,STL,9
2075,AUS,SWO,1
2076,AUS,TEB,2
2077,AUS,TLC,1
2078,AUS,TLH,1
2079,AUS,TN2,1
2080,AUS,TN8,1
2081,AUS,TPA,16
2082,AUS,TTN,6
2084,AUS,TUL,23
2085,AUS,TUS,16
2086,AUS,TXL,1
2087,AUS,UGN,1
2088,AUS,VPS,5
2089,AUS,YYZ,13
2090,AVL,ATL,35
2091,AVL,AZA,1
2092,AVL,BIF,1
2093,AVL,BKG,1
2094,AVL,BUF,2
2095,AVL,BUR,1
2096,AVL,BWI,7
2097,AVL,CLT,13
2098,AVL,CWF,1
2099,AVL,DAL,1
2100,AVL,DEN,5
2101,AVL,DFW,3
2102,AVL,EWR,27
2103,AVL,FLL,9
2104,AVL,GPT,1
2105,AVL,IAD,1
2106,AVL,LGA,3
2107,AVL,LRD,1
2108,AVL,MCN,1
2109,AVL,MDW,1
2110,AVL,MNZ,1
2111,AVL,MQY,1
2112,AVL,MYR,2
2113,AVL,ORD,9
2114,AVL,PGD,9
2115,AVL,PIE,10
2116,AVL,SDF,1
2117,AVL,SFB,9
2118,AVL,VRB,6
2119,AVL,YYZ,1
2120,AVP,ABE,1
2121,AVP,AEX,1
2122,AVP,APF,1
2123,AVP,ATL,9
2124,AVP,ATW,1
2125,AVP,AZO,1
2126,AVP,BDL,1
2127,AVP,BNA,1
2128,AVP,BWI,1
2129,AVP,CLT,10
2130,AVP,DAY,2
2131,AVP,DTW,13
2132,AVP,EWR,15
2133,AVP,FNT,1
2134,AVP,GRR,1
2135,AVP,HVN,1
2136,AVP,IND,2
2137,AVP,JFK,1
2138,AVP,LGA,1
2139,AVP,MCO,5
2140,AVP,MDT,9
2141,AVP,ORD,24
2142,AVP,ORF,1
2143,AVP,PHL,12
2144,AVP,PIE,1
2145,AVP,PIT,2
2146,AVP,SFB,1
2147,AVP,SYR,1
2148,AVP,TYS,4
2149,AVP,USA,1
2150,AVW,BFI,1
2151,AWK,GUM,1
2152,AWK,HIK,1
2153,AWK,HNL,3
2154,AXA,HPN,1
2155,AXA,MIA,1
2156,AXA,SJU,16
2157,AXA,STT,9
2158,AXA,STX,1
2159,AXM,FLL,9
2160,AZ1,GCN,2
2161,AZ3,VNY,1
2162,AZA,ABQ,4
2163,AZA,AEX,10
2164,AZA,ATL,1
2165,AZA,ATW,9
2166,AZA,AZA,3
2167,AZA,BFI,7
2168,AZA,BIF,1
2169,AZA,BIL,9
2170,AZA,BIS,9
2171,AZA,BLI,9
2172,AZA,BLV,5
2173,AZA,BNA,1
2174,AZA,BOI,9
2175,AZA,BOS,1
2176,AZA,BRO,7
2177,AZA,BTR,1
2178,AZA,BZN,9
2179,AZA,CID,9
2180,AZA,CLE,2
2181,AZA,CMH,1
2182,AZA,CMX,1
2183,AZA,CSG,5
2184,AZA,CVG,9
2185,AZA,DEN,3
2186,AZA,DSM,9
2187,AZA,DTW,1
2188,AZA,ELP,9
2189,AZA,ENV,2
2190,AZA,EUG,9
2191,AZA,EWR,1
2192,AZA,FAR,9
2193,AZA,FSD,9
2194,AZA,FTW,4
2195,AZA,FWA,7
2196,AZA,GEG,1
2197,AZA,GFK,9
2198,AZA,GRI,9
2199,AZA,GRR,9
2200,AZA,GSO,1
2201,AZA,GTF,9
2202,AZA,GUA,13
2203,AZA,IAH,4
2204,AZA,ICT,9
2205,AZA,IDA,9
2206,AZA,IFP,1
2207,AZA,IND,5
2208,AZA,JAX,4
2209,AZA,LAS,18
2210,AZA,LAX,3
2211,AZA,LNK,2
2212,AZA,LRD,2
2213,AZA,MCI,4
2214,AZA,MEM,4
2215,AZA,MFR,4
2216,AZA,MHK,1
2217,AZA,MIA,8
2218,AZA,MKE,4
2219,AZA,MLI,9
2220,AZA,MOT,9
2221,AZA,MSO,9
2222,AZA,MSY,1
2223,AZA,NKX,1
2224,AZA,OAK,18
2225,AZA,OGD,9
2226,AZA,OMA,10
2227,AZA,ONT,1
2228,AZA,PDX,1
2229,AZA,PHL,1
2230,AZA,PHX,1
2231,AZA,PIA,9
2232,AZA,PIE,5
2233,AZA,PIH,1
2234,AZA,PSC,9
2235,AZA,PVU,9
2236,AZA,RAP,9
2237,AZA,RFD,9
2238,AZA,RIV,1
2239,AZA,SAL,7
2240,AZA,SAN,1
2241,AZA,SAP,11
2242,AZA,SAT,5
2243,AZA,SBN,10
2244,AZA,SCK,9
2245,AZA,SDF,5
2246,AZA,SGF,9
2247,AZA,SLC,1
2248,AZA,SLN,1
2249,AZA,SNA,1
2250,AZA,STC,9
2251,AZA,TLC,1
2252,AZA,TPA,1
2253,AZA,VCV,2
2254,AZA,VOK,1
2256,AZA,YEG,4
2257,AZA,YUM,1
2258,AZA,YYC,4
